cab,cw,cm,LAI,cp,cbc,car,anth
,,,4.327573,,,,
,,,4.327573,,,,
,,,1.032858,,,,
,,,1.032858,,,,
,,,1.032858,,,,
,,,3.538747,,,,
,,,3.538747,,,,
,,,3.538747,,,,
,,,4.010587,,,,
,,,4.010587,,,,
,,,4.010587,,,,
,,,1.853483,,,,
,,,1.853483,,,,
,,,1.853483,,,,
,,,1.128469,,,,
,,,1.128469,,,,
,,,1.128469,,,,
,,,1.213964,,,,
,,,1.213964,,,,
,,,1.213964,,,,
,,,3.901797,,,,
,,,3.901797,,,,
,,,3.31022,,,,
,,,3.31022,,,,
,,,3.31022,,,,
,,,2.78534,,,,
,,,2.78534,,,,
,,,2.78534,,,,
,,,4.03829,,,,
,,,4.03829,,,,
,,,4.03829,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,2.41943,,,,
,,,,,,,
,,,,,,,
,,,2.37,,,,
,,,2.37,,,,
,,,2.37,,,,
,,,2.91686,,,,
,,,2.91686,,,,
,,,2.91686,,,,
,,,2.70947,,,,
,,,2.70947,,,,
,,,2.70947,,,,
,,,2.45231,,,,
,,,2.45231,,,,
,,,2.45231,,,,
,,,1.96184,,,,
,,,1.96184,,,,
,,,1.96184,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,2.6282,,,,
,,,2.6282,,,,
,,,2.6282,,,,
,,,3.69836,,,,
,,,3.69836,,,,
,,,3.69836,,,,
,,,0.579916,,,,
,,,0.579916,,,,
,,,0.579916,,,,
,,,4.716083,,,,
,,,4.716083,,,,
,,,4.716083,,,,
,,,2.376873,,,,
,,,2.376873,,,,
,,,2.376873,,,,
,,,0.409965,,,,
,,,0.409965,,,,
,,,0.409965,,,,
,,,5.011747,,,,
,,,5.011747,,,,
,,,5.011747,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
23.84565162,0.007566844,0.007239545,,0.000463844,0.006775701,5.437068447,
25.32004826,0.008267946,0.008535929,,0.000680619,0.007855311,5.523736292,
,0.026666053,0.019169892,,0.001166935,0.018002957,,
45.54491313,0.008474507,0.007530103,,,,8.804660526,
38.11434253,0.009609934,0.008341374,,0.000670645,0.00767073,8.207338166,
49.26330637,0.009990663,0.010221844,,0.000993874,0.009227969,9.922013803,
40.79518497,0.007779392,0.006410584,,0.000785786,0.005624798,7.65169759,
,0.021144569,0.013775729,,0.001001567,0.012774162,,
62.52211214,0.04226344,0.031594548,,0.001926183,0.029668365,13.93414831,
44.64892821,0.010768763,0.00921262,,0.00099415,0.00821847,8.954600585,
36.12347631,0.007322329,0.006880994,,0.000726668,0.006154326,7.215504043,
44.82796594,0.007727268,0.005857619,,0.000676893,0.005180727,7.914742503,
,0.025672327,0.0168759,,0.001033377,0.015842524,,
33.93776797,0.012626355,0.005818644,,0.000623671,0.005194973,7.002899731,
24.14875552,0.006400933,0.006042857,,0.000482079,0.005560778,5.167297077,
31.57635703,0.006691466,0.005934612,,0.00048432,0.005450291,5.973802348,
47.10814417,0.011532269,0.009193499,,0.000901541,0.008291957,9.401050755,
31.01347578,0.01143821,0.008182915,,0.000571179,0.007611736,6.33846885,
,0.021059354,0.012125521,,0.000864736,0.011260785,,
,0.02592852,0.01797747,,0.001402261,0.016575209,,
33.51950207,0.009087747,0.008593454,,0.000716231,0.007877223,7.10826836,
32.25663745,0.028810021,0.006061535,,0.000619334,0.005442201,8.005907102,
,0.046155084,0.032016917,,0.001666179,0.030350739,,
,0.032478032,0.02665832,,0.001165732,0.025492588,,
,0.04446224,0.030370273,,0.001458204,0.028912069,,
48.84888461,0.008316832,0.006904431,,0.000825671,0.00607876,9.003416981,
37.24513673,0.008964767,0.008799647,,0.000572311,0.008227336,7.690242593,
43.07278864,0.012945978,0.008265659,,0.00068664,0.007579019,8.412717667,
48.11899491,0.010352935,0.008813211,,0.000921777,0.007891435,9.246170481,
26.76447412,0.019790797,0.008979122,3.212962055,,,7.547696358,0.968686196
24.74853403,0.012446343,0.00359777,3.715885375,,,7.6387921,1.183458544
28.7475392,0.014464697,0.004582706,2.905599209,,,8.451562485,1.138707777
68.18551947,0.019947869,0.007090204,1.650159684,,,11.62001715,2.169330615
37.09796539,0.012840751,0.004271898,3.242724716,,,9.023417861,1.673124118
29.29625649,0.012497959,0.002912943,4.332305929,,,8.748426166,1.030723475
32.97792168,0.010730474,0.003867542,2.618133643,,,7.920989256,1.416568852
42.52215804,0.020123155,0.005090673,2.272846154,,,12.04510322,1.335144561
27.5844285,0.013642396,0.003811472,1.855035968,,,8.623809006,1.287536996
37.67601888,0.029936883,0.005694342,3.985629249,,,10.91858869,1.116725575
49.51951783,0.017614144,0.003691983,3.225553406,,,11.36733485,2.203916684
29.37303977,0.012677043,0.004200823,5.134309486,,,8.897926897,1.237890976
39.93271752,0.018420571,0.005357782,5.041697416,,,10.95000196,1.752261677
65.58076382,0.017748975,0.005607826,0.597367194,,,12.11460323,1.600649004
28.84675716,0.019339371,0.002648356,4.6418,,,8.740200717,0.871428343
36.9835463,0.017558743,0.003661106,3.742598897,,,9.102526397,1.440179677
34.66482346,0.017322905,0.00237366,3.397279044,,,9.119797188,1.312453372
36.83426917,0.019526961,0.00277724,3.357968412,,,9.789430026,1.108106957
46.77649605,0.013931596,0.003428464,4.572313012,,,10.84199867,1.841728981
40.41117533,0.022792972,0.003346523,4.1615,,,10.79531257,1.5147519
11.39552854,,,0.185566772,,,5.237370171,0.898114386
26.9641431,0.017631523,0.008623366,3.403160953,,,7.59035155,0.943068951
24.80128858,0.012233248,0.003760415,4.173440607,,,7.723132358,1.150168938
28.34781914,0.013776628,0.004613465,3.421533347,,,8.362843953,1.13332355
67.26299066,0.018637691,0.006911706,2.288419846,,,11.68842464,2.088911436
34.53438166,0.012060752,0.00431911,3.894037603,,,8.957947219,1.611423618
28.81359031,0.012272288,0.003211286,4.192724298,,,8.818611137,1.03938171
32.59127447,0.010076904,0.003884174,3.246462203,,,8.093649623,1.383780847
40.78693099,0.019614151,0.005245072,2.751174825,,,11.80765352,1.342719993
26.6341299,0.013210577,0.004067795,2.303239401,,,8.46512874,1.243804766
36.7674536,0.029688653,0.005892743,4.141808737,,,10.76277878,1.052231379
46.01352367,0.016258335,0.003836118,3.240217105,,,11.0960983,2.022006727
28.85918498,0.012313273,0.004343945,5.421877346,,,8.927648595,1.244632136
36.40127244,0.018344562,0.005116348,4.91657104,,,10.5178251,1.818618854
64.51499952,0.017230393,0.005861777,0.911763095,,,11.97217215,1.60783379
26.15906687,0.015984426,0.002706881,4.0238,,,8.174988201,0.853262123
36.47055088,0.015121077,0.003578592,4.204001103,,,9.270984968,1.526747342
33.92166481,0.017047846,0.002697806,2.722846149,,,9.099317901,1.320270635
40.00152803,0.017779874,0.002915164,3.923863111,,,9.947849003,1.330279578
45.55877197,0.013716061,0.003374587,4.481435119,,,10.71617282,1.80954791
38.92696403,0.021138105,0.003468835,4.77375,,,10.91132889,1.542308473
13.93011518,,,0.299947806,,,5.575082154,0.893277194
27.13356608,0.015707787,0.008309201,3.585484044,,,7.619923515,0.919914237
24.76882552,0.012054091,0.003896756,4.581430518,,,7.780232533,1.117428376
27.99340277,0.013161998,0.004632154,3.897086998,,,8.280820441,1.126706506
66.46363893,0.017462541,0.006757285,2.880112503,,,11.75364076,2.0212197
32.19180842,0.01134384,0.004353515,4.485881643,,,8.883702827,1.548682441
28.36430429,0.01207779,0.003470766,4.061438902,,,8.873376745,1.047345872
32.27359121,0.009502207,0.003889339,3.822819014,,,8.240334269,1.353375679
38.96002508,0.01918194,0.005384474,3.149601399,,,11.53067527,1.335833557
25.8005255,0.012803207,0.004281703,2.705798045,,,8.319308142,1.206638504
35.99423441,0.02947204,0.006055076,4.284054275,,,10.62803735,0.998261899
42.95293939,0.015063631,0.003967817,3.269170666,,,10.86157784,1.860984239
28.39852904,0.012008694,0.004469857,5.680152195,,,8.953352694,1.250460478
33.24150721,0.018302923,0.004950892,4.784800375,,,10.12557124,1.871220177
63.42192478,0.016752376,0.006097657,1.202770709,,,11.83813111,1.613832709
19.41490343,0.014778601,0.002565471,3.5008,,,7.030633345,0.801445769
35.93890206,0.012983437,0.003502125,4.62901973,,,9.395465671,1.595767507
33.14658884,0.016726568,0.002952975,2.163385632,,,9.049222308,1.319848601
42.81463964,0.01618061,0.003039215,4.432610407,,,10.09553082,1.52670688
44.48197455,0.013530571,0.003330009,4.389625722,,,10.61304618,1.787605601
37.53944947,0.020078721,0.003799106,5.124666667,,,10.94060763,1.521565097
33.82634554,0.010653486,0.002742269,4.700901471,,,9.952183496,1.552383007
16.24303472,0.008671466,0.002675261,0.397018824,,,5.912575856,0.895493398
27.27274307,0.014019588,0.008036628,3.759931329,,,7.636412252,0.899222057
24.65114486,0.011908871,0.004006795,4.939855107,,,7.810092626,1.085236858
27.68429009,0.012620808,0.004638774,4.332260162,,,8.20549195,1.118856646
65.78746429,0.016422421,0.006626941,3.425237653,,,11.81566551,1.966255405
30.07024566,0.010690014,0.004375113,5.018256837,,,8.800684686,1.484900589
27.94839843,0.011914465,0.003691384,3.93844974,,,8.91272299,1.054615961
32.02487189,0.009006385,0.003883039,4.347204076,,,8.361043194,1.325353351
37.04144032,0.018826523,0.005508878,3.468125874,,,11.21416848,1.314485253
25.0836153,0.012420286,0.004453195,3.062711899,,,8.186347211,1.176038208
35.35636132,0.029287044,0.006181341,4.412365862,,,10.51436442,0.954817133
40.33776498,0.014030031,0.004087079,3.312414087,,,10.66377346,1.720849222
27.99107194,0.011763306,0.004578557,5.909134034,,,8.975039193,1.255376001
30.45342183,0.018295656,0.004861413,4.646385421,,,9.773240382,1.910065646
62.3015396,0.016314924,0.006315466,1.470390035,,,11.71248013,1.618645761
8.614266842,0.015721895,0.002224124,3.0728,,,5.30713615,0.715979279
35.38859982,0.011145823,0.003431707,5.017654779,,,9.475968505,1.647240174
45.27360399,0.014729168,0.003149394,4.884210302,,,10.23247548,1.697388864
43.54610378,0.013375125,0.003294727,4.29688482,,,10.53261873,1.775902053
36.24863164,0.019614821,0.004337336,5.21425,,,10.88314878,1.452521772
32.27034476,0.010499361,0.002929116,4.749754412,,,9.680923126,1.484379487
27.38167406,0.012566928,0.007805646,3.926502808,,,7.639817762,0.880992408
24.44824659,0.01179759,0.00409053,5.248714375,,,7.812712635,1.053594385
27.42048111,0.012153057,0.004633324,4.72705284,,,8.136858478,1.109773969
65.23446673,0.015517329,0.006520673,3.923795299,,,11.8744989,1.924018552
28.16969338,0.010099274,0.004383905,5.491163184,,,8.708892795,1.420078061
27.56587274,0.011782312,0.003873139,3.823756813,,,8.936649872,1.061191976
31.84511651,0.008589436,0.003865273,4.819617389,,,8.455776398,1.299713862
35.03117669,0.018547898,0.005618284,3.706748252,,,10.85813315,1.27867508
24.48339931,0.012061815,0.00458227,3.373980965,,,8.066245947,1.152003879
34.85383433,0.029133666,0.00627154,4.526743499,,,10.42175999,0.921897082
38.16800044,0.013157537,0.004193906,3.369947368,,,10.50268515,1.601601675
27.6368137,0.01157711,0.004670047,6.108822862,,,8.992708093,1.259378707
28.03701629,0.018322759,0.004847913,4.501326178,,,9.460832526,1.935155259
61.15384399,0.015918038,0.006515205,1.714621073,,,11.59521919,1.622272946
34.81964417,0.009608237,0.003367337,5.36990625,,,9.51249347,1.681165341
47.37842108,0.013425548,0.003245701,5.278662794,,,10.35868298,1.842325529
42.75115967,0.013249725,0.003268743,4.203212413,,,10.47489049,1.774437268
35.05451056,0.019746405,0.005083524,5.0425,,,10.73895234,1.335178499
30.8837053,0.010376081,0.003099305,4.792235747,,,9.43724631,1.424907827
27.46035905,0.011349806,0.007616256,4.085198481,,,7.630140045,0.865225292
24.16013071,0.011720246,0.004147962,5.508008321,,,7.788092561,1.022500957
27.20197583,0.011758745,0.004615804,5.08146503,,,8.074920026,1.099458476
64.80464625,0.014747266,0.006438482,4.375785438,,,11.93014091,1.894509141
26.49015158,0.00957162,0.00437989,5.904600684,,,8.608327154,1.354214857
27.2167272,0.011681333,0.004016031,3.717360121,,,8.945157392,1.067073918
31.73432508,0.008251361,0.003836042,5.240058953,,,8.524533881,1.276457211
32.92923421,0.018346066,0.005712693,3.865468531,,,10.46256929,1.228403039
23.99987752,0.011727793,0.004668928,3.639605242,,,7.95900435,1.134535517
34.48665345,0.029011904,0.006325671,4.627187185,,,10.35022405,0.899501747
36.44364578,0.012446147,0.004288296,3.441770511,,,10.37831293,1.503241598
27.3357543,0.011450104,0.004744326,6.279218681,,,9.006359392,1.262468594
25.99229059,0.018384233,0.004910391,4.349622647,,,9.188347672,1.946489018
59.97883795,0.015561718,0.006696874,1.935463824,,,11.4863483,1.624714264
34.23203511,0.008370676,0.003309015,5.685774142,,,9.505040566,1.69754301
42.09714222,0.013154369,0.003252056,4.108608501,,,10.43986145,1.783211244
33.95708621,0.020473472,0.006037671,4.609416667,,,10.50801832,1.169535276
29.66642715,0.010283648,0.003252838,4.828345475,,,9.221153048,1.373968026
44.015923,0.011120077,0.003012904,2.613833333,,,10.56141058,1.821228878
27.50879805,0.010368222,0.007468458,4.236018348,,,7.6073791,0.851920708
23.78679723,0.01167684,0.004179091,5.717736946,,,7.736232404,0.991956573
27.02877423,0.011437873,0.004586215,5.395496734,,,8.019676594,1.087910167
64.49800286,0.014112232,0.006380367,4.781208072,,,11.98259155,1.877727171
25.03162027,0.009107053,0.004363069,6.258569337,,,8.498987764,1.287310977
26.90096182,0.011611526,0.00412006,3.619259663,,,8.938245548,1.072261787
31.69249759,0.00799216,0.003795344,5.608528767,,,8.567315642,1.255583399
30.73561287,0.018221027,0.005792104,3.944286713,,,10.02747688,1.163669129
23.63304993,0.011418221,0.004713171,3.859584731,,,7.86462242,1.123633122
34.25481866,0.028921761,0.006343735,4.713696921,,,10.29975661,0.887631126
35.16470099,0.011895863,0.00437025,3.527883514,,,10.29065679,1.425768991
27.08789375,0.011382289,0.004801395,6.420321489,,,9.015993091,1.264645664
24.31924474,0.018480077,0.005048847,4.191274827,,,8.95578582,1.944066923
58.77652148,0.015245963,0.006860472,2.132918286,,,11.38586745,1.625969715
33.62577264,0.007433143,0.003256741,5.965258456,,,9.453609794,1.69637318
28.61851032,0.010222061,0.003389713,4.858083597,,,9.03264334,1.331560086
40.73031583,0.010903601,0.003392806,2.87325,,,10.43740353,1.582356432
31.18019107,0.020222731,0.002936407,2.530965035,,,9.178110102,1.025864465
27.52699105,0.009622176,0.007362251,4.378962409,,,7.571534927,0.841078657
23.32824614,0.011667371,0.004183916,5.87790025,,,7.657132165,0.961961234
26.90087633,0.011190439,0.004544555,5.669147951,,,7.971128182,1.075129041
64.31453655,0.013612227,0.006346329,5.1400632,,,12.03185083,1.873672644
23.79409944,0.008705572,0.004333441,6.553069143,,,8.380874624,1.219366422
26.61857661,0.011572892,0.004185227,3.52945544,,,8.915914342,1.076755583
31.71963405,0.007811832,0.003743181,5.925026832,,,8.584121683,1.237092425
28.45031267,0.01817278,0.005856518,3.943202797,,,9.552855932,1.084473351
23.38291654,0.011133098,0.004714997,4.03391943,,,7.783100157,1.119296694
34.15832998,0.028863234,0.006325732,4.786272706,,,10.27035766,0.886285221
34.33116607,0.011506683,0.004439769,3.628286378,,,10.23971672,1.369183855
26.89323205,0.011373666,0.004841252,6.532131288,,,9.02160919,1.265909915
23.01787873,0.018610293,0.005263282,4.026282719,,,8.763146969,1.927888973
57.54689456,0.014970774,0.007006,2.30698446,,,11.29377666,1.626039298
33.00085676,0.006795636,0.003210515,6.208359191,,,9.358201154,1.677655851
27.73995481,0.010191321,0.003509931,4.881450113,,,8.871717187,1.297684006
38.02345736,0.01073516,0.003666325,2.97175,,,10.30480142,1.4154789
24.48262588,0.007444387,0.00425538,0.622723689,,,7.596770144,1.012375351
30.6734715,0.01864833,0.00316043,3.239404196,,,9.307175197,1.178081749
41.41673432,0.013087512,0.002226038,0.783708333,,,9.390030539,0.866319775
27.51493805,0.009111668,0.007297636,4.514030664,,,7.522607527,0.832699138
22.78447745,0.011691841,0.004162439,5.988498232,,,7.550791842,0.932514939
26.81828212,0.011016445,0.004490827,5.902418681,,,7.92927479,1.061115099
64.25424732,0.013247251,0.006336368,5.452350822,,,12.07791873,1.882345558
22.77758909,0.008367178,0.004291006,6.788100103,,,8.253987734,1.150381191
26.36957155,0.011565432,0.004211531,3.447947452,,,8.878163772,1.080555306
31.81573445,0.007710378,0.003679552,6.189553148,,,8.574952002,1.220984291
26.07333361,0.018201327,0.005905933,3.862216783,,,9.038706446,0.990815705
23.24947736,0.010872424,0.004674407,4.162609341,,,7.714437561,1.121526233
34.1971874,0.028836325,0.006271662,4.844914541,,,10.26202721,0.895464031
33.94304103,0.011278608,0.004496851,3.742979102,,,10.22549274,1.333486189
26.7517692,0.011424233,0.004863898,6.614648076,,,9.02320769,1.266261348
22.08819256,0.018774879,0.005553694,3.854646322,,,8.61043112,1.897955168
56.28995722,0.01473615,0.007133458,2.457662347,,,11.21007591,1.624923015
32.35728747,0.006458156,0.003170337,6.415076348,,,9.218814645,1.641391023
27.82586906,0.013828316,0.003035487,1.221042466,,,8.126706321,1.14429114
27.03076062,0.010191427,0.003613491,4.898445023,,,8.738374587,1.272339786
35.89534758,0.010614752,0.003833461,2.909333333,,,10.16360424,1.320596283
25.46554281,0.007173245,0.004044528,0.615934616,,,7.932954158,1.056911928
30.23691626,0.017375804,0.003352838,3.745414452,,,9.403072299,1.314061087
38.39620628,0.013116637,0.002250804,1.858291667,,,9.320611597,0.883358995
27.47263906,0.008836698,0.007274612,4.641223112,,,7.4605969,0.826782152
22.15549115,0.011750248,0.004114658,6.049530892,,,7.417211437,0.903617689
26.78099161,0.01091589,0.004425028,6.095308924,,,7.894116418,1.04586834
64.31713517,0.013017303,0.006350483,5.718070938,,,12.12079527,1.903745915
21.98208923,0.00809187,0.004235765,6.963662216,,,8.118327095,1.080355284
26.15394666,0.011589144,0.004198972,3.374735698,,,8.82499384,1.083660955
31.9807988,0.007687798,0.003604456,6.402107714,,,8.5398066,1.207258995
23.60467569,0.018306667,0.005940352,3.701328671,,,8.48502842,0.882696191
23.23273238,0.0106362,0.004591401,4.245654462,,,7.658634632,1.130321739
34.37139092,0.028841033,0.006181524,4.889622426,,,10.27476525,0.915167555
34.00032586,0.011211638,0.004541497,3.871961687,,,10.24798483,1.318675993
26.6635052,0.011533991,0.004869334,6.667871854,,,9.02078859,1.265699963
21.53018624,0.018973836,0.005920084,3.676365636,,,8.497638273,1.854265509
55.00570944,0.014542092,0.007242845,2.584951945,,,11.13476521,1.622620864
31.69506476,0.006420702,0.003136206,6.585409926,,,9.035450267,1.587578697
26.82737177,0.01318351,0.002807821,1.466388594,,,7.869296585,1.086194022
26.49092775,0.010222379,0.003700394,4.909068326,,,8.632615542,1.255527425
34.34598648,0.010542379,0.003894215,2.686,,,10.01381198,1.297708581
26.22679263,0.006893527,0.00365805,0.591835529,,,8.268919891,1.108501901
29.87052536,0.016405152,0.003513632,4.048995804,,,9.465801408,1.43380248
35.5465995,0.013077487,0.002261671,2.621375,,,9.172339029,0.883893027
27.40009407,0.008797266,0.007293179,4.760539755,,,7.385503045,0.823327697
21.44128725,0.011842594,0.004040574,6.060998232,,,7.256390948,0.875269483
26.78900479,0.010888775,0.00434716,6.247818681,,,7.865653066,1.029388765
64.50320011,0.012922384,0.006388674,5.937223549,,,12.16048043,1.937873713
21.40759985,0.007879648,0.004167717,7.079755482,,,7.973892706,1.009288702
25.97170193,0.011644029,0.004147551,3.309820179,,,8.756404545,1.086072531
32.2148271,0.007744092,0.003517896,6.562690531,,,8.478685476,1.195916538
21.04433891,0.018488799,0.005959772,3.460538462,,,7.891821855,0.760114808
23.3326816,0.010424425,0.004465978,4.283054795,,,7.61569137,1.145683212
34.68094053,0.028877358,0.006055319,4.920396359,,,10.30857179,0.945395795
34.50302056,0.011305773,0.004573707,4.015234133,,,10.30719301,1.324753268
26.62844005,0.01170294,0.004857559,6.691802621,,,9.014351889,1.26422576
21.34385976,0.019207164,0.006362453,3.491440661,,,8.424768428,1.796819995
53.69415123,0.0143886,0.007334162,2.688853256,,,11.06784455,1.619132847
31.01418865,0.006683275,0.003108124,6.719359926,,,8.80810802,1.516218871
25.79695715,0.012492485,0.002511179,1.8267071,,,7.582270544,1.019857605
26.12045619,0.010284178,0.00377064,4.913320023,,,8.55444005,1.247246925
33.37537407,0.010518039,0.003848585,2.30175,,,9.855424652,1.346815794
26.76637536,0.006605234,0.003095946,0.550426426,,,8.604667342,1.167145269
29.5742988,0.015736375,0.003642811,4.150148252,,,9.495362523,1.537305928
32.86791398,0.012970062,0.00225864,3.072958333,,,8.945212834,0.867921871
27.29730308,0.008993372,0.007353338,4.871980591,,,7.297325962,0.822335775
20.64186574,0.011968877,0.003940186,6.02290025,,,7.068330377,0.847470322
26.84232167,0.010935098,0.004257222,6.359947951,,,7.843884733,1.011676374
64.81244213,0.012962494,0.006450943,6.109808654,,,12.19697423,1.984728953
21.05412095,0.007730512,0.004086862,7.136379902,,,7.820684567,0.937181443
25.82283736,0.011730087,0.004057267,3.253200895,,,8.672395886,1.087790034
32.51781933,0.00787926,0.003419869,6.6713016,,,8.391588632,1.186956919
18.39232327,0.018747725,0.005964196,3.139846154,,,7.25908675,0.623071557
23.54932502,0.010237099,0.004298139,4.274810339,,,7.585607775,1.167610652
35.12583625,0.028945301,0.005893047,4.937236343,,,10.36344682,0.98614875
35.45112513,0.011561013,0.004593481,4.17279644,,,10.40311726,1.351718012
26.64657375,0.011931081,0.004828573,6.686440379,,,9.003897589,1.261838739
21.52921312,0.019474862,0.006880799,3.299871398,,,8.391821584,1.725618626
52.35528258,0.014275673,0.007407408,2.769366278,,,11.00931395,1.614458962
30.31465912,0.007245874,0.00308609,6.816926348,,,8.536787905,1.427311547
24.7346252,0.011755242,0.002145561,2.301997983,,,7.265628196,0.945281892
25.91934595,0.010376823,0.003824228,4.911200113,,,8.503848113,1.247498284
32.98351035,0.010541733,0.003696573,1.756583333,,,9.688442253,1.467917921
27.08429098,0.006308365,0.002358216,0.491707309,,,8.940196513,1.232842033
29.34823657,0.015369473,0.003740375,4.048871795,,,9.491755644,1.624571431
30.36014974,0.012794361,0.002241711,3.213041667,,,8.639233013,0.835445528
27.16426609,0.009425016,0.007455089,4.975545621,,,7.196065652,0.823806386
19.75722662,0.012129097,0.003813496,5.935236946,,,6.853029722,0.820220206
26.94094223,0.011054861,0.004155215,6.431696734,,,7.828811421,0.992731167
65.24486124,0.013137633,0.006537287,6.235826253,,,12.23027665,2.044311635
20.92165253,0.007644462,0.003993201,7.133535475,,,7.658702678,0.864033509
25.70735295,0.011847318,0.00392812,3.204877845,,,8.572967865,1.088813464
32.88977552,0.008093301,0.003310376,6.727940918,,,8.278516067,1.18038014
23.88266265,0.010074223,0.004087884,4.220921094,,,7.568383847,1.196104058
35.70607807,0.029044861,0.005694708,4.940142376,,,10.43939034,1.03742642
36.84463958,0.011977358,0.004600819,4.344648607,,,10.5357576,1.399570227
26.71790629,0.012218412,0.004782376,6.651785126,,,8.989425689,1.258538899
50.9891035,0.014203311,0.007462584,2.826491013,,,10.95917339,1.60859921
29.59647618,0.0081085,0.003070105,6.878109191,,,8.221489921,1.320856724
51.46765644,0.008318185,0.003516751,6.376976259,,,10.98180525,2.07498738
41.46496643,0.013328134,0.003395575,3.420298985,,,10.83023588,2.131314404
25.88759703,0.010500315,0.00386116,4.902708597,,,8.48083973,1.256281504
29.19233868,0.015304445,0.003806324,3.745166434,,,9.454980773,1.695598988
28.02330676,0.012550385,0.002210883,3.041625,,,8.254399566,0.786463997
27.00098311,0.010092198,0.007598431,5.071234845,,,7.081722115,0.827739529
18.7873699,0.012323256,0.003660502,5.798008321,,,6.610488985,0.793519134
27.0848665,0.011248063,0.004041137,6.46306503,,,7.820433128,0.972553143
65.80045743,0.013447801,0.006647708,6.315276347,,,12.26038771,2.116621758
21.0101946,0.007621499,0.003886733,7.071222201,,,7.48794704,0.789844899
25.6252487,0.011995721,0.00376011,3.16485103,,,8.458120481,1.08914282
33.33069564,0.008386216,0.003189418,6.732608488,,,8.13946778,1.176186199
24.33269448,0.009935796,0.003835212,4.121387061,,,7.564019586,1.231163432
36.421666,0.029176038,0.005460301,4.929114458,,,10.53640237,1.099228805
38.6835639,0.012554807,0.004595721,4.530790635,,,10.70511401,1.468309912
26.84243769,0.012564934,0.004718968,6.587836863,,,8.970936189,1.254326242
23.01495938,0.020113372,0.008145427,2.896800006,,,8.445696902,1.541948325
49.59561398,0.014171516,0.007499689,2.86022746,,,10.91742288,1.601553591
28.85963984,0.009271153,0.003060167,6.902908456,,,7.862214069,1.196854401
41.93836223,0.013473137,0.003453266,3.318243035,,,10.97680047,2.221998474
26.02520942,0.010654653,0.003881433,4.887845475,,,8.485414901,1.273596583
,,,0.322339029,,,,
29.10660513,0.015541293,0.003840658,3.239032168,,,9.385037907,1.7503886
25.85738505,0.012238134,0.002166158,2.558708333,,,7.790712493,0.720977279
26.80745413,0.010994918,0.007783365,5.159048263,,,6.95429535,0.834135204
17.73229557,0.012551353,0.003481205,5.611214375,,,6.340708164,0.767367106
27.27409445,0.011514705,0.00391499,6.45405284,,,7.818749856,0.951142302
66.4792307,0.013892998,0.006782206,6.348158935,,,12.28730739,2.201659324
21.31974715,0.007661623,0.003767459,6.94944008,,,7.308417653,0.714615614
25.57652461,0.012175298,0.003553238,3.133120449,,,8.327853734,1.088778103
33.84057971,0.008758005,0.003056994,6.685304309,,,7.974443772,1.174375097
24.89942051,0.009821818,0.003540124,3.976208238,,,7.572514992,1.272788773
37.27260002,0.029338833,0.005189827,4.90415259,,,10.65448288,1.171555906
40.96789809,0.013293362,0.004578187,4.731222523,,,10.9111865,1.557937068
27.02016793,0.012970647,0.004638349,6.49459559,,,8.948429089,1.249200766
24.31535228,0.020484183,0.008891708,2.685297877,,,8.532519063,1.429479393
48.17481403,0.014180285,0.007518724,2.870575619,,,10.88406241,1.593322106
28.10415008,0.010733832,0.003056277,6.891324142,,,7.458960348,1.05530458
42.55268469,0.013648184,0.003520256,3.21525558,,,11.14606426,2.322921305
26.33218313,0.010839838,0.00388505,4.866610747,,,8.517573626,1.299443523
29.09103591,0.016080015,0.003843377,2.530468998,,,9.281927048,1.788940267
23.86238461,0.011857607,0.002107534,1.764291667,,,7.248171793,0.638985373
26.58367916,0.012133177,0.00800989,5.238985875,,,6.813785357,0.842993412
16.59200364,0.012813387,0.003275604,5.374855107,,,6.043687261,0.741764123
27.5086261,0.011854785,0.003776774,6.404660162,,,7.823761603,0.928498645
67.28118105,0.014473223,0.006940781,6.334474017,,,12.31103571,2.299424331
21.85031019,0.007764832,0.003635378,6.768189112,,,7.120114515,0.638345652
25.56118068,0.012386048,0.003307503,3.109686104,,,8.182167624,1.087719313
34.41942773,0.009208667,0.002913104,6.58602838,,,7.783444043,1.174946834
25.58284074,0.00973229,0.00320262,3.785384627,,,7.593870065,1.320980081
38.25888014,0.029533245,0.004883286,4.865256771,,,10.79363189,1.254407721
43.69764216,0.014193021,0.004548216,4.945944272,,,11.15397508,1.668451693
27.25109702,0.013435552,0.00454052,6.372061306,,,8.921904389,1.243162473
25.98742501,0.020889364,0.009713967,2.46715146,,,8.659264227,1.303254606
46.72670365,0.014229621,0.007519689,2.85753549,,,10.85909199,1.583904753
43.3079338,0.013853277,0.003596542,3.111336621,,,11.33802726,2.434082898
26.80851816,0.011055869,0.003872009,4.839004412,,,8.577315905,1.333822322
29.14563102,0.016920611,0.003814482,1.619476923,,,9.145648196,1.811253989
26.32965819,0.013506973,0.008278007,5.31104768,,,6.660192137,0.854314152
15.36649409,0.013109359,0.003043701,5.088930518,,,5.719426275,0.716710185
27.78846144,0.012268305,0.003626488,6.314886998,,,7.83546837,0.904622172
